FILE_ID,LOAD_TIMESTAMP,ENTRY_NUMBER,ENTRY_DATE,LINE_NO,PART_NO,HTS,COUNTRY_OF_ORIGIN,VALUE,DUTY,ANTIDUMPING,COUNTERVAILING
EXP_00015081,2026-03-09 13:02:52,822-1600629-5,03/07/2026,4,89-189326,6563.26.44.98,India,56.95,8.54,NO,YES
EXP_00015082,2026-03-09 13:02:52,822-1600629-5,03/07/2026,5,SO62539,8503.00.95.80,Mexico,79405.26,11910.79,NO,NO
EXP_00015083,2026-03-09 13:02:52,822-1600629-5,03/07/2026,6,SO84265,8483.30.10.45,China,38775.01,1938.75,NO,NO
EXP_00015084,2026-03-09 13:02:52,822-1600629-5,03/07/2026,7,E308409,8409.91.10.00,India,4041.18,0.0,NO,NO
EXP_00015085,2026-03-09 13:02:52,822-1600629-5,03/07/2026,8,E322413,8482.50.00.00,United States,53462.26,0.0,NO,NO
EXP_00015086,2026-03-09 13:02:52,822-1600629-5,03/07/2026,9,SO72500,8538.90.10.00,Mexico,164.25,24.64,NO,NO
EXP_00015087,2026-03-09 13:02:52,591-7814682-3,12/29/2025,1,68-300081,8536.50.10.00,China,1842.71,184.27,NO,NO
EXP_00015088,2026-03-09 13:02:52,591-7814682-3,12/29/2025,2,SO76633,8415.81.00.10,United States,60698.19,0.0,NO,NO
EXP_00015089,2026-03-09 13:02:52,591-7814682-3,12/29/2025,3,SO10827,9999.99.99.99,India,405.38,40.54,NO,NO
EXP_00015090,2026-03-09 13:02:52,591-7814682-3,12/29/2025,4,E873205,7893.87.23.97,China,3242.23,486.33,NO,NO
EXP_00015091,2026-03-09 13:02:52,591-7814682-3,12/29/2025,5,XX507227,8511.30.90.00,India,948.2,71.11,NO,NO
EXP_00015092,2026-03-09 13:02:52,591-7814682-3,12/29/2025,6,SO51196,8413.30.20.00,China,622.94,46.72,NO,NO
EXP_00015093,2026-03-09 13:02:52,591-7814682-3,12/29/2025,7,68-377237,8482.50.00.00,Mexico,12221.51,916.61,NO,NO
EXP_00015094,2026-03-09 13:02:52,591-7814682-3,12/29/2025,8,SO41404,8537.10.18.00,China,706.16,17.65,YES,NO
EXP_00015095,2026-03-09 13:02:52,591-7814682-3,12/29/2025,9,E984387,8503.00.95.80,Mexico,3952.3,592.84,NO,NO
EXP_00015096,2026-03-09 13:02:52,591-7814682-3,12/29/2025,10,STARTER MOTOR,8301.60.00.00,China,73311.67,0.0,YES,NO
EXP_00015097,2026-03-09 13:02:52,591-7814682-3,12/29/2025,11,SO81659,8511.40.00.00,China,60408.2,0.0,YES,NO
EXP_00015098,2026-03-09 13:02:52,591-7814682-3,12/29/2025,12,86-298410,8482.10.10.50,Mexico,481.38,0.0,NO,NO
EXP_00015099,2026-03-09 13:02:52,591-7814682-3,12/29/2025,13,61-854285,9366.69.62.64,Mexico,105.85,5.29,YES,
EXP_00015100,2026-03-09 13:02:52,346-6108059-0,11/13/2025,1,SO45762,8484.10.00.90,China,8865.47,221.64,NO,YES
EXP_00015101,2026-03-09 13:02:52,346-6108059-0,11/13/2025,2,SO50164,8708.30.90.10,United States,9040.17,0.0,NO,NO
EXP_00015102,2026-03-09 13:02:52,346-6108059-0,11/13/2025,3,SO20370,8501.32.00.00,China,593.4,0.0,NO,NO
EXP_00015103,2026-03-09 13:02:52,346-6108059-0,11/13/2025,4,20-654913,8483.40.20.00,Mexico,384.95,9.62,NO,NO
EXP_00015104,2026-03-09 13:02:52,346-6108059-0,11/13/2025,5,37-107810,9999.99.99.99,China,9084.36,681.33,NO,NO
EXP_00015105,2026-03-09 13:02:52,346-6108059-0,11/13/2025,6,53-392933,8708.50.79.00,China,75221.43,0.0,YES,NO
EXP_00015106,2026-03-09 13:02:52,346-6108059-0,11/13/2025,7,SO49183,8708.91.90.00,China,458586.96,22929.35,NO,YES
EXP_00015107,2026-03-09 13:02:52,346-6108059-0,11/13/2025,8,E912931,8411.99.00.81,China,7719.66,0.0,YES,YES
EXP_00015108,2026-03-09 13:02:52,346-6108059-0,11/13/2025,9,96-553731,8483.10.10.10,China,2705.77,0.0,NO,NO
EXP_00015109,2026-03-09 13:02:52,195-6521088-1,12/12/2025,1,10-169857,8421.31.00.00,Mexico,336.24,25.22,NO,NO
EXP_00015110,2026-03-09 13:02:52,195-6521088-1,12/12/2025,2,47-569275,8708.80.90.00,United States,520.69,0.0,NO,NO
EXP_00015111,2026-03-09 13:02:52,195-6521088-1,12/12/2025,3,SO73109,8301.60.00.00,United States,801.41,0.0,NO,NO
EXP_00015112,2026-03-09 13:02:52,195-6521088-1,12/12/2025,4,E570131,9999.99.99.99,China,419.57,20.98,NO,NO
EXP_00015113,2026-03-09 13:02:52,195-6521088-1,12/12/2025,5,UNKNOWN-PART-758,8408.20.90.67,China,642.49,16.06,YES,YES
EXP_00015114,2026-03-09 13:02:52,195-6521088-1,12/12/2025,6,SO29138,8483.90.90.10,China,7729.52,579.71,NO,YES
EXP_00015115,2026-03-09 13:02:52,195-6521088-1,12/12/2025,7,E410965,8511.50.90.00,India,86970.73,8697.07,NO,NO
EXP_00015116,2026-03-09 13:02:52,195-6521088-1,12/12/2025,8,E420781,8409.91.99.90,Mexico,91291.23,9129.12,NO,NO
EXP_00015117,2026-03-09 13:02:52,195-6521088-1,12/12/2025,9,90-590969,8708.99.15.00,Mexico,778.3,116.74,NO,NO
EXP_00015118,2026-03-09 13:02:52,195-6521088-1,12/12/2025,10,E832960,8302.41.60.30,China,669.94,16.75,NO,NO
EXP_00015119,2026-03-09 13:02:52,195-6521088-1,12/12/2025,11,SO54295,8708.30.90.10,Mexico,306743.15,76685.79,NO,NO
EXP_00015120,2026-03-09 13:02:52,195-6521088-1,12/12/2025,12,STARTER MOTOR,8302.41.60.30,Mexico,294.16,0.0,NO,NO
EXP_00015121,2026-03-09 13:02:52,195-6521088-1,12/12/2025,13,E459013,8708.80.90.00,China,395.24,19.76,NO,NO
EXP_00015122,2026-03-09 13:02:52,195-6521088-1,12/12/2025,14,E278601,8408.20.90.98,United States,906.51,0.0,NO,NO
EXP_00015123,2026-03-09 13:02:52,985-4822014-1,02/21/2026,1,SO16534,8536.50.90.00,Mexico,74204.98,18551.24,NO,NO
EXP_00015124,2026-03-09 13:02:52,342-4559120-5,10/15/2025,1,60-789136,8708.91.90.00,China,322.75,0.0,NO,NO
EXP_00015125,2026-03-09 13:02:52,342-4559120-5,10/15/2025,2,90-528099,8302.41.60.30,Mexico,331.98,0.0,NO,NO
EXP_00015126,2026-03-09 13:02:52,342-4559120-5,10/15/2025,3,UNKNOWN-PART-291,8511.40.00.00,Mexico,653.78,49.03,NO,NO
EXP_00015127,2026-03-09 13:02:52,342-4559120-5,10/15/2025,4,XX883708,8503.00.95.80,Mexico,43307.32,0.0,NO,NO
EXP_00015128,2026-03-09 13:02:52,342-4559120-5,10/15/2025,5,INVALID-7278,8483.10.10.10,Mexico,712.1,35.61,NO,NO
EXP_00015129,2026-03-09 13:02:52,342-4559120-5,10/15/2025,6,84-921496,8536.50.10.00,China,509.75,0.0,,YES
EXP_00015130,2026-03-09 13:02:52,342-4559120-5,10/15/2025,7,17-351519,8511.20.10.00,China,714.98,71.5,NO,NO
EXP_00015131,2026-03-09 13:02:52,342-4559120-5,10/15/2025,8,74-619806,8501.10.10.00,China,859.59,64.47,NO,NO
EXP_00015132,2026-03-09 13:02:52,671-5111909-7,11/21/2025,1,E530606,8484.10.00.90,China,4337.6,108.44,YES,YES
EXP_00015133,2026-03-09 13:02:52,671-5111909-7,11/21/2025,2,E138264,8708.80.90.00,India,1929.21,96.46,NO,NO
EXP_00015134,2026-03-09 13:02:52,671-5111909-7,11/21/2025,3,SO25717,8482.10.10.50,China,9235.05,230.88,NO,YES
EXP_00015135,2026-03-09 13:02:52,671-5111909-7,11/21/2025,4,UNKNOWN-PART-697,8501.32.00.00,China,123.9,6.2,YES,NO
EXP_00015136,2026-03-09 13:02:52,671-5111909-7,11/21/2025,5,45-677153,8409.91.99.90,Mexico,714.11,17.85,NO,NO
EXP_00015137,2026-03-09 13:02:52,671-5111909-7,11/21/2025,6,SO88801,8501.32.00.97,Mexico,882.46,22.06,NO,NO
EXP_00015138,2026-03-09 13:02:52,671-5111909-7,11/21/2025,7,SO55247,8482.10.10.50,United States,336.95,0.0,NO,NO
EXP_00015139,2026-03-09 13:02:52,671-5111909-7,11/21/2025,8,96-587576,8511.20.10.00,India,940.43,23.51,NO,NO
EXP_00015140,2026-03-09 13:02:52,671-5111909-7,11/21/2025,9,90-526114,8511.50.90.00,China,177.23,8.86,YES,NO
EXP_00015141,2026-03-09 13:02:52,671-5111909-7,11/21/2025,10,25-631328,8481.20.10.00,Mexico,5008.24,375.62,NO,NO
EXP_00015142,2026-03-09 13:02:52,299-7329289-2,12/10/2025,1,85-207756,8484.10.00.90,Mexico,26024.09,0.0,NO,NO
EXP_00015143,2026-03-09 13:02:52,299-7329289-2,12/10/2025,2,E671935,9999.99.99.99,China,66.44,3.32,NO,NO
EXP_00015144,2026-03-09 13:02:52,299-7329289-2,12/10/2025,3,E693217,8708.40.90.00,United States,470.45,0.0,NO,NO
EXP_00015145,2026-03-09 13:02:52,299-7329289-2,12/10/2025,4,SO71358,8544.30.00.00,Mexico,2253.84,225.38,NO,NO
EXP_00015146,2026-03-09 13:02:52,299-7329289-2,12/10/2025,5,E511482,1673.22.43.90,China,111.59,16.74,,NO
EXP_00015147,2026-03-09 13:02:52,299-7329289-2,12/10/2025,6,E744930,8413.30.20.00,China,21031.02,2103.1,YES,NO
EXP_00015148,2026-03-09 13:02:52,299-7329289-2,12/10/2025,7,97-122128,8482.10.10.50,Mexico,2105.21,52.63,NO,NO
EXP_00015149,2026-03-09 13:02:52,299-7329289-2,12/10/2025,8,UNKNOWN-PART-389,8501.20.10.00,China,919.98,0.0,NO,NO
EXP_00015150,2026-03-09 13:02:52,299-7329289-2,12/10/2025,9,E852140,8483.10.10.10,United States,41142.39,0.0,NO,NO
EXP_00015151,2026-03-09 13:02:52,299-7329289-2,12/10/2025,10,SO70915,8411.81.00.00,China,333.39,8.33,YES,NO
EXP_00015152,2026-03-09 13:02:52,299-7329289-2,12/10/2025,11,WATER PUMP,8708.99.91.90,Mexico,861.67,43.08,NO,NO
EXP_00015153,2026-03-09 13:02:52,299-7329289-2,12/10/2025,12,SO41295,8421.23.00.64,Mexico,234.0,11.7,YES,NO
EXP_00015154,2026-03-09 13:02:52,299-7329289-2,12/10/2025,13,E348966,8421.31.00.00,India,39504.48,0.0,NO,NO
EXP_00015155,2026-03-09 13:02:52,299-7329289-2,12/10/2025,14,TEST39309,8482.10.10.50,Mexico,548.06,82.21,NO,NO
EXP_00015156,2026-03-09 13:02:52,956-2202396-2,02/18/2026,1,E377148,8301.40.90.00,China,980.05,98.0,YES,NO
EXP_00015157,2026-03-09 13:02:52,956-2202396-2,02/18/2026,2,71-456797,8538.90.10.00,Mexico,26018.24,1300.91,NO,NO
EXP_00015158,2026-03-09 13:02:52,956-2202396-2,02/18/2026,3,50-445771,8411.99.00.00,United States,89244.73,0.0,NO,NO
EXP_00015159,2026-03-09 13:02:52,956-2202396-2,02/18/2026,4,31-560937,8501.10.10.00,United States,8694.88,0.0,NO,NO
EXP_00015160,2026-03-09 13:02:52,956-2202396-2,02/18/2026,5,E986998,8301.60.00.00,India,1241.57,0.0,NO,YES
EXP_00015161,2026-03-09 13:02:52,956-2202396-2,02/18/2026,6,35-514767,8708.99.91.90,India,3243.68,0.0,NO,NO
EXP_00015162,2026-03-09 13:02:52,956-2202396-2,02/18/2026,7,SO91955,8708.80.90.00,Mexico,591.32,29.57,NO,NO
EXP_00015163,2026-03-09 13:02:52,956-2202396-2,02/18/2026,8,E108264,9999.99.99.99,China,164.86,0.0,YES,NO
EXP_00015164,2026-03-09 13:02:52,956-2202396-2,02/18/2026,9,89-244092,8408.20.10.00,China,88.78,0.0,YES,NO
EXP_00015165,2026-03-09 13:02:52,956-2202396-2,02/18/2026,10,SO98011,9999.99.99.99,China,2970.07,222.76,NO,NO
EXP_00015166,2026-03-09 13:02:52,956-2202396-2,02/18/2026,11,SO82334,8708.99.15.00,China,9886.43,494.32,NO,NO
EXP_00015167,2026-03-09 13:02:52,956-2202396-2,02/18/2026,12,STARTER MOTOR,8302.49.80.90,China,4482.21,0.0,YES,NO
EXP_00015168,2026-03-09 13:02:52,956-2202396-2,02/18/2026,13,18-872270,8708.95.90.00,India,200.98,0.0,NO,NO
EXP_00015169,2026-03-09 13:02:52,956-2202396-2,02/18/2026,14,OIL COOLER,8301.60.00.00,United States,319.78,0.0,NO,NO
EXP_00015170,2026-03-09 13:02:52,741-4254937-3,12/06/2025,1,29-493455,8483.40.20.00,India,7612.16,0.0,NO,YES
EXP_00015171,2026-03-09 13:02:52,741-4254937-3,12/06/2025,2,90-722917,8511.40.00.00,India,206.36,10.32,NO,NO
EXP_00015172,2026-03-09 13:02:52,741-4254937-3,12/06/2025,3,21-981563,8483.90.90.10,Mexico,954.13,47.71,NO,NO
EXP_00015173,2026-03-09 13:02:52,741-4254937-3,12/06/2025,4,SO11627,8708.99.15.00,China,83193.21,2079.83,YES,YES
EXP_00015174,2026-03-09 13:02:52,109-8240646-4,01/27/2026,1,E817800,8482.50.00.00,United States,930.52,0.0,NO,NO
EXP_00015175,2026-03-09 13:02:52,109-8240646-4,01/27/2026,2,E441635,8421.23.00.00,Mexico,2880.24,0.0,NO,NO
EXP_00015176,2026-03-09 13:02:52,109-8240646-4,01/27/2026,3,FLYWHEEL ASSY,8481.20.10.00,Mexico,453.9,113.48,NO,NO
EXP_00015177,2026-03-09 13:02:52,109-8240646-4,01/27/2026,4,E201623,8483.90.90.10,Mexico,384.37,57.66,NO,NO
EXP_00015178,2026-03-09 13:02:52,109-8240646-4,01/27/2026,5,E716509,8708.50.79.00,Mexico,17822.36,0.0,NO,NO
EXP_00015179,2026-03-09 13:02:52,109-8240646-4,01/27/2026,6,E271131,8708.50.79.00,Mexico,8151.87,407.59,NO,NO
EXP_00015180,2026-03-09 13:02:52,109-8240646-4,01/27/2026,7,SO46009,9999.99.99.99,Mexico,431.85,10.8,NO,NO
EXP_00015181,2026-03-09 13:02:52,109-8240646-4,01/27/2026,8,CONNECTING ROD,8503.00.10.36,China,859.55,85.96,NO,NO
EXP_00015182,2026-03-09 13:02:52,109-8240646-4,01/27/2026,9,34-699145,8511.40.00.00,Mexico,8222.81,822.28,NO,NO
EXP_00015183,2026-03-09 13:02:52,170-2461758-8,03/21/2026,1,E560136,8409.91.99.90,China,30274.57,4541.19,NO,NO
EXP_00015184,2026-03-09 13:02:52,170-2461758-8,03/21/2026,2,XX477329,8483.90.90.10,China,3125.46,234.41,NO,NO
EXP_00015185,2026-03-09 13:02:52,170-2461758-8,03/21/2026,3,E609559,8708.30.90.10,India,66760.71,0.0,NO,NO
EXP_00015186,2026-03-09 13:02:52,170-2461758-8,03/21/2026,4,79-522151,8503.00.95.80,Mexico,816.31,204.08,NO,NO
EXP_00015187,2026-03-09 13:02:52,170-2461758-8,03/21/2026,5,E175721,8302.49.80.90,China,67465.09,3373.25,NO,NO
EXP_00015188,2026-03-09 13:02:52,170-2461758-8,03/21/2026,6,SO28464,7922.21.73.49,China,9187.94,2296.98,NO,NO
EXP_00015189,2026-03-09 13:02:52,170-2461758-8,03/21/2026,7,ALTERNATOR,8421.23.00.00,Mexico,335.75,0.0,NO,NO
EXP_00015190,2026-03-09 13:02:52,170-2461758-8,03/21/2026,8,SO27914,8301.60.00.00,China,22146.33,0.0,NO,NO
EXP_00015191,2026-03-09 13:02:52,170-2461758-8,03/21/2026,9,INVALID-2957,8414.30.10.00,Mexico,16196.05,1214.7,NO,NO
EXP_00015192,2026-03-09 13:02:52,170-2461758-8,03/21/2026,10,E515595,8421.31.00.74,China,9598.19,479.91,NO,NO
EXP_00015193,2026-03-09 13:02:52,170-2461758-8,03/21/2026,11,INVALID-6111,8302.49.80.90,India,74095.3,3704.77,NO,YES
EXP_00015194,2026-03-09 13:02:52,170-2461758-8,03/21/2026,12,SO47617,8414.30.10.00,China,249.16,18.69,NO,YES
EXP_00015195,2026-03-09 13:02:52,170-2461758-8,03/21/2026,13,49-711522,8414.30.10.00,China,92842.33,4642.12,NO,NO
EXP_00015196,2026-03-09 13:02:52,170-2461758-8,03/21/2026,14,XX421056,8411.99.00.00,China,1783.65,0.0,NO,NO
EXP_00015197,2026-03-09 13:02:52,170-2461758-8,03/21/2026,15,E589713,8302.42.30.75,China,663.67,49.78,YES,NO
EXP_00015198,2026-03-09 13:02:52,623-7896435-1,02/16/2026,1,16-443819,8421.23.00.00,China,2526.35,252.64,NO,YES
EXP_00015199,2026-03-09 13:02:52,623-7896435-1,02/16/2026,2,27-910667,8501.32.00.00,China,36886.52,1844.33,YES,NO
EXP_00015200,2026-03-09 13:02:52,623-7896435-1,02/16/2026,3,91-178511,8413.30.20.00,China,66355.94,4976.7,NO,NO
EXP_00015201,2026-03-09 13:02:52,623-7896435-1,02/16/2026,4,E968276,8483.30.10.00,Mexico,11185.71,559.29,NO,NO
EXP_00015202,2026-03-09 13:02:52,623-7896435-1,02/16/2026,5,SO60002,8302.42.30.65,China,641.54,16.04,YES,NO
EXP_00015203,2026-03-09 13:02:52,623-7896435-1,02/16/2026,6,SO41744,8302.42.30.65,Mexico,845.51,0.0,NO,NO
EXP_00015204,2026-03-09 13:02:52,623-7896435-1,02/16/2026,7,CONNECTING ROD,8302.42.30.65,China,8736.03,655.2,NO,NO
EXP_00015205,2026-03-09 13:02:52,623-7896435-1,02/16/2026,8,BEARING SET,8415.81.00.10,China,379143.04,0.0,NO,NO
EXP_00015206,2026-03-09 13:02:52,623-7896435-1,02/16/2026,9,E827560,8708.30.21.00,India,19968.39,998.42,NO,NO
EXP_00015207,2026-03-09 13:02:52,623-7896435-1,02/16/2026,10,56-249516,8421.23.00.00,China,421.56,42.16,NO,NO
EXP_00015208,2026-03-09 13:02:52,375-6573208-3,12/29/2025,1,UNKNOWN-PART-458,8708.91.90.00,Mexico,813.78,40.69,NO,NO
EXP_00015209,2026-03-09 13:02:52,375-6573208-3,12/29/2025,2,60-547574,8708.95.90.00,India,7290.37,0.0,NO,NO
EXP_00015210,2026-03-09 13:02:52,375-6573208-3,12/29/2025,3,14-248239,8408.20.90.20,China,350.99,17.55,YES,NO
EXP_00015211,2026-03-09 13:02:52,375-6573208-3,12/29/2025,4,32-392245,8413.30.20.00,China,239502.9,23950.29,YES,YES
EXP_00015212,2026-03-09 13:02:52,375-6573208-3,12/29/2025,5,SO22284,8408.20.90.20,China,552.11,13.8,NO,NO
EXP_00015213,2026-03-09 13:02:52,375-6573208-3,12/29/2025,6,E568719,8511.50.90.00,China,6923.22,1730.8,NO,NO
EXP_00015214,2026-03-09 13:02:52,375-6573208-3,12/29/2025,7,OIL COOLER,8484.10.00.90,Mexico,179.66,4.49,NO,NO
EXP_00015215,2026-03-09 13:02:52,375-6573208-3,12/29/2025,8,TEST26108,8483.90.90.10,India,29790.96,1489.55,NO,NO
EXP_00015216,2026-03-09 13:02:52,375-6573208-3,12/29/2025,9,E971856,8483.90.90.10,China,183.6,13.77,YES,YES
EXP_00015217,2026-03-09 13:02:52,375-6573208-3,12/29/2025,10,86-697363,8511.50.90.00,China,5677.12,283.86,YES,NO
EXP_00015218,2026-03-09 13:02:52,375-6573208-3,12/29/2025,11,66-175569,8413.30.20.00,China,4375.12,328.13,NO,YES
EXP_00015219,2026-03-09 13:02:52,375-6573208-3,12/29/2025,12,E808871,8536.50.10.00,China,85065.89,2126.65,NO,NO
EXP_00015220,2026-03-09 13:02:52,375-6573208-3,12/29/2025,13,E332443,9999.99.99.99,Mexico,664.83,33.24,NO,NO
EXP_00015221,2026-03-09 13:02:52,375-6573208-3,12/29/2025,14,INVALID-1973,8708.99.15.00,China,582.6,43.7,YES,NO
EXP_00015222,2026-03-09 13:02:52,259-3297122-5,10/13/2025,1,82-742514,8708.95.90.00,Mexico,235087.25,11754.36,NO,NO
EXP_00015223,2026-03-09 13:02:52,259-3297122-5,10/13/2025,2,11-225440,9999.99.99.99,Mexico,171628.86,4290.72,NO,NO
EXP_00015224,2026-03-09 13:02:52,259-3297122-5,10/13/2025,3,INJECTOR NOZZLE,9999.99.99.99,United States,44626.63,0.0,NO,NO
EXP_00015225,2026-03-09 13:02:52,259-3297122-5,10/13/2025,4,SO86599,8538.90.10.00,China,261.31,65.33,NO,NO
EXP_00015226,2026-03-09 13:02:52,259-3297122-5,10/13/2025,5,E766478,8544.30.00.00,United States,335852.31,0.0,NO,NO
EXP_00015227,2026-03-09 13:02:52,259-3297122-5,10/13/2025,6,31-590668,8483.90.90.10,Mexico,311.37,46.71,NO,NO
EXP_00015228,2026-03-09 13:02:52,259-3297122-5,10/13/2025,7,E183219,8483.40.20.00,Mexico,9171.28,229.28,NO,NO
EXP_00015229,2026-03-09 13:02:52,259-3297122-5,10/13/2025,8,CRANKSHAFT,8409.91.10.00,United States,302.78,0.0,NO,NO
EXP_00015230,2026-03-09 13:02:52,259-3297122-5,10/13/2025,9,59-184666,8501.20.10.00,India,650.58,65.06,NO,NO
EXP_00015231,2026-03-09 13:02:52,259-3297122-5,10/13/2025,10,80-800069,8538.90.10.00,China,171.5,8.58,YES,NO
EXP_00015232,2026-03-09 13:02:52,259-3297122-5,10/13/2025,11,65-458618,8414.30.10.00,China,62.68,0.0,NO,NO
EXP_00015233,2026-03-09 13:02:52,259-3297122-5,10/13/2025,12,E646487,8536.50.10.00,China,723.86,36.19,NO,NO
EXP_00015234,2026-03-09 13:02:52,728-4011708-4,01/29/2026,1,INVALID-2091,9999.99.99.99,Mexico,80008.6,8000.86,NO,NO
EXP_00015235,2026-03-09 13:02:52,728-4011708-4,01/29/2026,2,UNKNOWN-PART-794,8536.50.90.00,Mexico,492.69,24.63,NO,NO
EXP_00015236,2026-03-09 13:02:52,728-4011708-4,01/29/2026,3,XX264201,8414.30.10.00,United States,534.51,0.0,NO,NO
EXP_00015237,2026-03-09 13:02:52,255-3037915-5,12/05/2025,1,E996617,8483.40.20.00,United States,48846.38,0.0,NO,NO
EXP_00015238,2026-03-09 13:02:52,255-3037915-5,12/05/2025,2,71-349840,8501.20.10.00,China,273653.11,20523.98,NO,NO
EXP_00015239,2026-03-09 13:02:52,255-3037915-5,12/05/2025,3,71-602880,8511.40.00.00,Mexico,9685.46,968.55,NO,NO
EXP_00015240,2026-03-09 13:02:52,255-3037915-5,12/05/2025,4,25-945230,9999.99.99.99,United States,1222.67,0.0,NO,NO
EXP_00015241,2026-03-09 13:02:52,255-3037915-5,12/05/2025,5,E697531,8708.30.21.00,Mexico,82073.55,4103.68,NO,NO
EXP_00015242,2026-03-09 13:02:52,255-3037915-5,12/05/2025,6,SO22372,8414.30.10.00,Mexico,425.76,31.93,NO,NO
EXP_00015243,2026-03-09 13:02:52,255-3037915-5,12/05/2025,7,61-847284,8413.30.20.00,Mexico,64346.64,3217.33,NO,NO
EXP_00015244,2026-03-09 13:02:52,953-8958431-4,01/27/2026,1,SO71241,8411.99.00.00,China,648.72,64.87,NO,NO
EXP_00015245,2026-03-09 13:02:52,953-8958431-4,01/27/2026,2,40-754743,8708.80.90.00,United States,5780.64,0.0,NO,NO
EXP_00015246,2026-03-09 13:02:52,953-8958431-4,01/27/2026,3,FUEL FILTER ASSY,8544.30.00.00,China,52626.36,1315.66,YES,NO
EXP_00015247,2026-03-09 13:02:52,953-8958431-4,01/27/2026,4,E334137,8302.42.30.65,India,2099.38,314.91,NO,NO
EXP_00015248,2026-03-09 13:02:52,953-8958431-4,01/27/2026,5,E799760,8301.40.90.00,China,7128.21,534.62,NO,NO
EXP_00015249,2026-03-09 13:02:52,953-8958431-4,01/27/2026,6,13-565018,8483.30.10.00,China,730.95,73.1,NO,NO
EXP_00015250,2026-03-09 13:02:52,953-8958431-4,01/27/2026,7,85-425454,8511.30.90.00,Mexico,17242.75,862.14,NO,NO
EXP_00015251,2026-03-09 13:02:52,953-8958431-4,01/27/2026,8,E107267,8501.20.10.00,China,9352.38,701.43,NO,NO
EXP_00015252,2026-03-09 13:02:52,953-8958431-4,01/27/2026,9,INVALID-2209,8484.20.00.00,India,3071.15,76.78,NO,NO
EXP_00015253,2026-03-09 13:02:52,953-8958431-4,01/27/2026,10,E425303,8501.32.00.00,India,91646.83,13747.02,NO,NO
EXP_00015254,2026-03-09 13:02:52,504-2061282-7,01/30/2026,1,25-743959,8408.20.10.00,Mexico,752.43,18.81,NO,NO
EXP_00015255,2026-03-09 13:02:52,504-2061282-7,01/30/2026,2,SO30352,8414.80.22.00,Mexico,25945.49,0.0,NO,NO
EXP_00015256,2026-03-09 13:02:52,504-2061282-7,01/30/2026,3,SO92900,8408.20.10.00,China,7198.51,0.0,YES,NO
EXP_00015257,2026-03-09 13:02:52,504-2061282-7,01/30/2026,4,E249849,8301.60.00.00,United States,743.23,0.0,NO,NO
EXP_00015258,2026-03-09 13:02:52,681-9936969-2,11/14/2025,1,E850271,8483.10.10.10,United States,546.93,0.0,NO,NO
EXP_00015259,2026-03-09 13:02:52,681-9936969-2,11/14/2025,2,98-264526,8708.50.79.00,United States,568.0,0.0,NO,NO
EXP_00015260,2026-03-09 13:02:52,681-9936969-2,11/14/2025,3,SO23607,8411.81.00.00,United States,5803.42,0.0,NO,NO
EXP_00015261,2026-03-09 13:02:52,681-9936969-2,11/14/2025,4,11-167168,8708.30.90.10,United States,59511.4,0.0,NO,NO
EXP_00015262,2026-03-09 13:02:52,681-9936969-2,11/14/2025,5,36-116059,8544.30.00.00,China,3525.89,264.44,NO,NO
EXP_00015263,2026-03-09 13:02:52,681-9936969-2,11/14/2025,6,SO83397,9999.99.99.99,China,2459.72,0.0,NO,NO
EXP_00015264,2026-03-09 13:02:52,681-9936969-2,11/14/2025,7,43-411095,8511.50.90.00,India,985.14,49.26,NO,NO
EXP_00015265,2026-03-09 13:02:52,681-9936969-2,11/14/2025,8,SO47787,8301.40.90.00,Mexico,9281.12,696.08,NO,NO
EXP_00015266,2026-03-09 13:02:52,681-9936969-2,11/14/2025,9,25-361162,8409.91.99.90,Mexico,8991.5,0.0,NO,NO
EXP_00015267,2026-03-09 13:02:52,681-9936969-2,11/14/2025,10,FLYWHEEL ASSY,8511.50.90.00,China,850.25,0.0,YES,NO
EXP_00015268,2026-03-09 13:02:52,681-9936969-2,11/14/2025,11,E226333,8414.80.22.00,China,695.48,34.77,NO,NO
EXP_00015269,2026-03-09 13:02:52,681-9936969-2,11/14/2025,12,SO61400,8413.30.90.10,China,92543.91,2313.6,YES,YES
EXP_00015270,2026-03-09 13:02:52,681-9936969-2,11/14/2025,13,TEST15284,8484.20.00.00,China,627.15,62.72,NO,NO
EXP_00015271,2026-03-09 13:02:52,681-9936969-2,11/14/2025,14,97-138129,8503.00.10.00,China,191.57,47.89,YES,NO
EXP_00015272,2026-03-09 13:02:52,619-1373638-5,03/30/2026,1,SO15161,8482.10.10.50,Mexico,3410.94,170.55,NO,NO
EXP_00015273,2026-03-09 13:02:52,619-1373638-5,03/30/2026,2,SO26998,8708.50.79.23,China,3176.35,317.64,NO,YES
EXP_00015274,2026-03-09 13:02:52,619-1373638-5,03/30/2026,3,SO43455,8408.20.90.90,India,5949.42,297.47,NO,NO
EXP_00015275,2026-03-09 13:02:52,619-1373638-5,03/30/2026,4,TEST25651,8708.40.90.00,Mexico,1139.62,113.96,NO,NO
EXP_00015276,2026-03-09 13:02:52,619-1373638-5,03/30/2026,5,25-480811,2068.80.86.51,China,398.39,9.96,NO,NO
EXP_00015277,2026-03-09 13:02:52,619-1373638-5,03/30/2026,6,78-527153,8708.80.90.00,China,70599.7,1764.99,NO,NO
