DATEI_ID,LADEN_ZEIT,EINTRITTSNUMMER,EINTRITTSDATUM,ZEILE,TEILENUMMER,ZOLLTARIFNUMMER,URSPRUNGSLAND,WARENWERT,ZOLLBETRAG,ANTIDUMPING_ZOLL,AUSGLEICHSZOLL
KN_00005644,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,4,E202947,8414 8022 00,CHN,"796,10","199,02",NEIN,NEIN
KN_00005645,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,5,UNBEKANNT-TEIL-633,8421 3100 00,CHN,"34.535,26","1.726,75",NEIN,NEIN
KN_00005646,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,6,KURBELWELLE,8511 2010 00,IND,"48.701,70","4.870,17",NEIN,NEIN
KN_00005647,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,7,SO55428,8481 2010 00,DEU,"234,40","0,00",NEIN,NEIN
KN_00005648,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,8,PLEUELSTANGE,8302 4100 00,CHN,"380,50","19,03",NEIN,NEIN
KN_00005649,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,9,E289263,8511 3090 00,CHN,"2.127,38","531,84",NEIN,NEIN
KN_00005650,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,10,SO97047,8411 9900 00,CHN,"305.842,67","7.646,06",NEIN,NEIN
KN_00005651,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,11,95-901224,8708 5079 00,CHN,"789,91","59,24",JA,NEIN
KN_00005652,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,12,E341595,8421 2300 00,IND,"9.889,62","1.483,44",NEIN,NEIN
KN_00005653,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,13,22-478616,8511 2010 00,CHN,"7.365,56","368,27",JA,NEIN
KN_00005654,09.03.2026 13:01:38,DE-2025-781638,11.01.2026,14,SO45878,8708 3021 00,KOR,"7.816,43","1.172,46",NEIN,NEIN
KN_00005655,09.03.2026 13:01:38,DE-2025-929258,17.02.2026,1,E943471,8481 8025 00,USA,"134,56","0,00",NEIN,NEIN
KN_00005656,09.03.2026 13:01:38,DE-2025-929258,17.02.2026,2,E411013,1234 7858 42,DEU,"3.090,17","0,00",NEIN,NEIN
KN_00005657,09.03.2026 13:01:38,DE-2025-929258,17.02.2026,3,SO80408,8409 9110 00,CZE,"119,87","5,99",NEIN,NEIN
KN_00005658,09.03.2026 13:01:38,DE-2025-929258,17.02.2026,4,E381480,8708 9190 00,MEX,"646,98","0,00",NEIN,NEIN
KN_00005659,09.03.2026 13:01:38,DE-2025-929258,17.02.2026,5,SO24004,8511 3090 00,CHN,"2.575,23","257,51",NEIN,NEIN
KN_00005660,09.03.2026 13:01:38,DE-2025-929258,17.02.2026,6,XX567341,8408 2090 20,USA,"311,45","0,00",NEIN,NEIN
KN_00005661,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,1,UNBEKANNT-TEIL-953,8503 0010 00,CHN,"8.536,69","426,82",NEIN,JA
KN_00005662,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,2,E387971,8411 8100 00,TWN,"625,26","62,53",JA,NEIN
KN_00005663,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,3,41-403295,8411 9900 00,CZE,"402,12","100,53",NEIN,NEIN
KN_00005664,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,4,82-826355,8408 2090 20,CZE,"308,75","7,71",NEIN,NEIN
KN_00005665,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,5,E778377,8708 9590 00,KOR,"406,87","10,16",NEIN,NEIN
KN_00005666,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,6,86-456490,8484 1000 90,IND,"555,22","83,28",NEIN,NEIN
KN_00005667,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,7,XX701577,8536 5010 00,MEX,"55.047,34","1.376,18",NEIN,NEIN
KN_00005668,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,8,SO90599,8544 3000 00,DEU,"235,16","0,00",NEIN,NEIN
KN_00005669,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,9,91-942569,8483 9090 10,DEU,"5.797,72","0,00",NEIN,NEIN
KN_00005670,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,10,33-577448,8413 3020 00,KOR,"355,81","35,57",NEIN,NEIN
KN_00005671,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,11,SO81909,8708 9991 90,KOR,"336.238,26","25.217,86",NEIN,NEIN
KN_00005672,09.03.2026 13:01:38,DE-2025-197716,14.03.2026,12,53-217926,8501 1010 00,CHN,"9.914,20","0,00",NEIN,NEIN
KN_00005673,09.03.2026 13:01:38,DE-2025-815897,01.02.2026,1,UNGÜLTIG-9349,8302 4200 00,IND,"82.946,03","0,00",NEIN,NEIN
KN_00005674,09.03.2026 13:01:38,DE-2025-815897,01.02.2026,2,KURBELWELLE,8409 9110 00,KOR,"2.989,88","298,99",NEIN,NEIN
KN_00005675,09.03.2026 13:01:38,DE-2025-815897,01.02.2026,3,UNBEKANNT-TEIL-505,8307 9000 00,MEX,"46.012,02","1.150,29",NEIN,NEIN
KN_00005676,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,1,TEST41157,8511 5090 00,MEX,"8.617,07","646,27",NEIN,NEIN
KN_00005677,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,2,SO59111,8484 1000 90,MEX,"64.163,62","6.416,35",NEIN,NEIN
KN_00005678,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,3,E396056,8708 9190 00,CHN,"3.843,98","288,30",NEIN,NEIN
KN_00005679,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,4,E990804,1234 1789 98,CHN,"785,07","58,88",NEIN,NEIN
KN_00005680,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,5,88-236510,8511 4000 00,TWN,"8.163,47","408,17",NEIN,NEIN
KN_00005681,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,6,SO37837,8708 7090 00,USA,"237,19","0,00",NEIN,NEIN
KN_00005682,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,7,13-812698,5678 2941 81,POL,"835,03","0,00",NEIN,NEIN
KN_00005683,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,8,E208994,8483 9090 10,CHN,"674,17","33,71",NEIN,NEIN
KN_00005684,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,9,SO48355,8503 0010 00,USA,"99.564,97","0,00",NEIN,NEIN
KN_00005685,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,10,E524767,8484 1000 90,MEX,"6.829,97","683,00",NEIN,NEIN
KN_00005686,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,11,44-465415,8408 2090 90,CHN,"532,25","0,00",NEIN,NEIN
KN_00005687,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,12,56-573505,8537 1018 00,TWN,"819,59","0,00",NEIN,NEIN
KN_00005688,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,13,32-461712,8421 3100 00,MEX,"3.320,84","498,12",NEIN,NEIN
KN_00005689,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,14,TEST66686,8409 9199 90,CHN,"842,10","84,20",NEIN,NEIN
KN_00005690,09.03.2026 13:01:38,DE-2025-830952,23.02.2026,15,SO42945,8483 4020 00,CHN,"5.746,44","0,00",NEIN,NEIN
KN_00005691,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,1,UNBEKANNT-TEIL-776,8483 9090 10,TWN,"3.413,78","341,37",NEIN,NEIN
KN_00005692,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,2,ANLASSER,8511 5090 00,IND,"827,84","82,78",NEIN,NEIN
KN_00005693,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,3,81-746729,8544 3000 00,TWN,"7.653,93","0,00",NEIN,NEIN
KN_00005694,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,4,UNBEKANNT-TEIL-938,8302 4200 00,POL,"42.759,40","0,00",NEIN,NEIN
KN_00005695,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,5,SO83026,8565 5090 00,CHN,"752,19","112,82",NEIN,JA
KN_00005696,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,6,UNBEKANNT-TEIL-570,8536 5090 00,MEX,"429.989,58","21.499,47",NEIN,NEIN
KN_00005697,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,7,SO53832,8482 5000 00,IND,"2.730,42","409,56",NEIN,NEIN
KN_00005698,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,8,14-335038,8446 2300 00,MEX,"3.972,09","0,00",NEIN,NEIN
KN_00005699,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,9,35-878913,8409 9199 90,CHN,"212.242,57","31.836,38",JA,NEIN
KN_00005700,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,10,E709379,8708 9190 00,TWN,"1.814,22","181,41",JA,NEIN
KN_00005701,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,11,SO87456,8481 2010 00,KOR,"2.553,90","255,38",NEIN,NEIN
KN_00005702,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,12,SO19175,8536 5010 00,IND,"270.470,72","13.523,54",NEIN,NEIN
KN_00005703,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,13,E866619,8483 9090 10,KOR,"37.597,98","5.639,69",NEIN,NEIN
KN_00005704,09.03.2026 13:01:38,DE-2025-847842,19.03.2026,14,32-366444,8777 8090 00,MEX,"442,99","11,07",NEIN,NEIN
KN_00005705,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,1,UNBEKANNT-TEIL-979,0000 6983 47,CHN,"5.855,35","1.463,83",NEIN,NEIN
KN_00005706,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,2,XX688912,8483 9090 10,IND,"497,73","12,43",NEIN,NEIN
KN_00005707,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,3,SO79446,8511 4000 00,MEX,"50.961,30","7.644,19",NEIN,NEIN
KN_00005708,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,4,55-385559,8408 2010 00,USA,"531,24","0,00",NEIN,NEIN
KN_00005709,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,5,34-331497,8481 2010 00,MEX,"8.604,30","0,00",NEIN,NEIN
KN_00005710,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,6,TEST79590,8501 1010 00,MEX,"954,72","0,00",NEIN,NEIN
KN_00005711,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,7,XX587286,5678 4003 16,TWN,"357,75","53,65",NEIN,NEIN
KN_00005712,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,8,68-403661,0000 7293 34,POL,"27.590,72","1.379,53",NEIN,NEIN
KN_00005713,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,9,TEST11521,8408 2090 20,USA,"6.145,18","0,00",NEIN,NEIN
KN_00005714,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,10,78-681632,8483 4020 00,CHN,"150,06","37,52",JA,NEIN
KN_00005715,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,11,SO76490,8708 3090 10,CHN,"232,47","23,25",JA,NEIN
KN_00005716,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,12,SO84232,8413 3020 00,IND,"448,04","22,39",NEIN,NEIN
KN_00005717,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,13,26-862047,8511 1000 00,MEX,"4.090,67","0,00",NEIN,NEIN
KN_00005718,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,14,SO47134,8483 3010 00,CHN,"62.733,33","3.136,67",JA,NEIN
KN_00005719,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,15,PLEUELSTANGE,8409 9199 90,POL,"7.946,01","0,00",NEIN,NEIN
KN_00005720,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,16,E699188,8708 9991 90,TWN,"8.712,87","435,63",JA,NEIN
KN_00005721,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,17,SO17652,8408 2010 00,TWN,"7.592,31","189,81",JA,NEIN
KN_00005722,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,18,92-287646,8708 3021 00,CHN,"45.706,86","6.856,02",NEIN,NEIN
KN_00005723,09.03.2026 13:01:38,DE-2025-278345,28.01.2026,19,E786568,8409 9110 00,MEX,"4.370,61","655,59",NEIN,NEIN
KN_00005724,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,1,20-505178,8413 3020 00,CHN,"74,64","1,87",JA,NEIN
KN_00005725,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,2,13-453733,0000 2207 18,CHN,"2.470,51","61,75",NEIN,NEIN
KN_00005726,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,3,SO51537,8302 4980 90,TWN,"3.174,94","0,00",NEIN,NEIN
KN_00005727,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,4,95-365507,8511 1000 00,MEX,"5.476,92","0,00",NEIN,NEIN
KN_00005728,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,5,29-121806,8708 8090 00,KOR,"522,36","0,00",NEIN,NEIN
KN_00005729,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,6,E142329,8501 1010 00,IND,"5.613,28","140,33",NEIN,NEIN
KN_00005730,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,7,UNGÜLTIG-8757,8538 9010 00,USA,"10.442,97","0,00",NEIN,NEIN
KN_00005731,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,8,SO15499,8511 2010 00,MEX,"20.260,81","1.519,55",NEIN,NEIN
KN_00005732,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,9,33-504379,8484 1000 90,POL,"466,04","23,30",NEIN,NEIN
KN_00005733,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,10,SO95570,8409 9199 90,CHN,"159,00","3,98",,JA
KN_00005734,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,11,SO26444,8484 1000 90,MEX,"5.512,93","137,81",JA,
KN_00005735,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,12,55-288965,8421 2300 00,CHN,"7.860,52","589,53",NEIN,NEIN
KN_00005736,09.03.2026 13:01:38,DE-2025-304134,01.01.2026,13,SO13357,8302 4100 00,CZE,"6.371,05","318,55",NEIN,NEIN
KN_00005737,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,1,53-792770,8501 2010 00,CHN,"601,36","0,00",JA,NEIN
KN_00005738,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,2,XX868997,8503 0010 00,MEX,"2.928,21","0,00",NEIN,NEIN
KN_00005739,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,3,E875438,8408 2090 20,MEX,"4.863,61","243,18",NEIN,NEIN
KN_00005740,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,4,SO13432,8413 3020 00,TWN,"3.922,01","294,14",NEIN,NEIN
KN_00005741,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,5,70-906265,8302 4200 00,CHN,"119,75","8,98",NEIN,NEIN
KN_00005742,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,6,E185687,8501 1010 00,USA,"269,30","0,00",NEIN,NEIN
KN_00005743,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,7,35-535505,8511 2010 00,KOR,"612,62","61,25",JA,NEIN
KN_00005744,09.03.2026 13:01:38,DE-2025-132475,10.02.2026,8,E589974,8708 3021 00,MEX,"85.105,36","6.382,89",NEIN,NEIN
KN_00005745,09.03.2026 13:01:38,DE-2025-947442,26.03.2026,1,SO41172,8408 2010 00,MEX,"65.304,90","3.265,25",NEIN,NEIN
KN_00005746,09.03.2026 13:01:38,DE-2025-947442,26.03.2026,2,SO32599,8483 3010 00,CHN,"975,25","243,81",NEIN,NEIN
KN_00005747,09.03.2026 13:01:38,DE-2025-947442,26.03.2026,3,SO27272,8482 1010 50,CZE,"174,66","0,00",NEIN,NEIN
KN_00005748,09.03.2026 13:01:38,DE-2025-947442,26.03.2026,4,UNBEKANNT-TEIL-165,8708 5079 00,MEX,"13.067,94","0,00",NEIN,NEIN
KN_00005749,09.03.2026 13:01:38,DE-2025-947442,26.03.2026,5,SO51090,8421 3100 00,POL,"8.184,78","409,24",NEIN,NEIN
KN_00005750,09.03.2026 13:01:38,DE-2025-947442,26.03.2026,6,54-825922,9999 8006 26,USA,"571,12","0,00",NEIN,NEIN
KN_00005751,09.03.2026 13:01:38,DE-2025-947442,26.03.2026,7,10-914999,8544 3000 00,MEX,"378,75","56,81",NEIN,NEIN
KN_00005752,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,1,E377402,8483 9090 10,CHN,"3.673,17","550,98",NEIN,NEIN
KN_00005753,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,2,UNBEKANNT-TEIL-420,8307 1010 00,USA,"3.296,61","0,00",NEIN,NEIN
KN_00005754,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,3,SO27007,8708 9991 90,MEX,"909,51","0,00",NEIN,NEIN
KN_00005755,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,4,E922681,8421 2300 00,CHN,"93.394,30","2.334,86",,
KN_00005756,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,5,35-885572,8415 8100 10,CHN,"10.079,11","1.007,90",NEIN,NEIN
KN_00005757,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,6,91-359492,8532 0095 80,MEX,"75.121,19","1.878,02",NEIN,NEIN
KN_00005758,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,7,E505168,1234 2455 85,DEU,"53.707,01","0,00",NEIN,NEIN
KN_00005759,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,8,E979640,8708 3021 00,CHN,"3.759,88","94,00",JA,NEIN
KN_00005760,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,9,69-940350,8708 3021 00,POL,"603,26","60,32",NEIN,NEIN
KN_00005761,09.03.2026 13:01:38,DE-2025-385195,26.01.2026,10,E213791,8484 2000 00,TWN,"5.862,01","586,20",NEIN,NEIN
KN_00005762,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,1,E144010,8408 2090 20,USA,"9.800,12","0,00",NEIN,NEIN
KN_00005763,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,2,SO72472,8708 9991 90,MEX,"8.007,56","600,57",NEIN,NEIN
KN_00005764,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,3,LAGERSATZ,8483 8100 10,MEX,"233,99","11,69",NEIN,NEIN
KN_00005765,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,4,41-643779,8415 8100 10,POL,"346.986,21","52.047,93",NEIN,NEIN
KN_00005766,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,5,30-710842,8708 3021 00,MEX,"4.887,93","366,60",NEIN,NEIN
KN_00005767,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,6,KOLBENRINGSATZ,8302 4200 00,MEX,"19.390,84","1.939,07",NEIN,NEIN
KN_00005768,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,7,70-607893,8708 3021 00,DEU,"2.264,30","0,00",NEIN,NEIN
KN_00005769,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,8,SO76594,8503 0095 80,USA,"3.018,48","0,00",NEIN,NEIN
KN_00005770,09.03.2026 13:01:38,DE-2025-684894,25.01.2026,9,E408224,8773 9190 00,TWN,"5.471,55","0,00",JA,NEIN
KN_00005771,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,1,SO56695,8537 1018 00,MEX,"8.562,37","856,24",NEIN,NEIN
KN_00005772,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,2,SO52552,8408 2090 90,USA,"94.770,61","0,00",NEIN,NEIN
KN_00005773,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,3,63-160625,8708 9190 00,CHN,"51.222,77","0,00",NEIN,NEIN
KN_00005774,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,4,SO73909,8615 1018 00,CHN,"2.587,17","129,36",JA,NEIN
KN_00005775,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,5,SO68389,8536 5010 00,TWN,"67,95","0,00",NEIN,NEIN
KN_00005776,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,6,89-558914,8511 3090 00,CHN,"20.650,70","3.097,61",NEIN,NEIN
KN_00005777,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,7,SO78526,8421 3100 00,MEX,"910,53","45,53",NEIN,
KN_00005778,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,8,UNBEKANNT-TEIL-503,8414 5920 00,TWN,"6.624,35","1.656,08",JA,NEIN
KN_00005779,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,9,E589473,8483 1010 10,CHN,"1.685,64","0,00",NEIN,NEIN
KN_00005780,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,10,SO72075,8483 1010 10,CHN,"694,04","104,10",NEIN,NEIN
KN_00005781,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,11,SO38653,8302 4980 90,IND,"80.041,77","4.002,09",NEIN,JA
KN_00005782,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,12,E558773,8536 5010 00,CHN,"60.551,36","0,00",NEIN,NEIN
KN_00005783,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,13,SO55260,8408 2090 20,CHN,"582,53","145,63",NEIN,NEIN
KN_00005784,09.03.2026 13:01:38,DE-2025-728754,27.02.2026,14,E439414,8537 1018 00,CHN,"1.996,81","49,92",NEIN,JA
KN_00005785,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,1,12-415155,8351 4100 00,MEX,"479,74","71,95",NEIN,NEIN
KN_00005786,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,2,E778553,8753 5079 00,DEU,"69.049,50","0,00",NEIN,NEIN
KN_00005787,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,3,SO98175,0000 1692 54,CHN,"46.666,01","6.999,89",JA,NEIN
KN_00005788,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,4,ANLASSER,8481 2010 00,MEX,"678,87","33,93",NEIN,NEIN
KN_00005789,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,5,SO15917,8544 3000 00,MEX,"820,84","61,56",NEIN,NEIN
KN_00005790,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,6,SO34997,8501 2010 00,IND,"6.151,76","307,58",NEIN,NEIN
KN_00005791,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,7,SO38461,8483 3010 00,CHN,"53.206,95","2.660,34",NEIN,NEIN
KN_00005792,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,8,E439951,8501 1010 00,MEX,"2.320,61","0,00",NEIN,NEIN
KN_00005793,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,9,NOCKENWELLE,8511 2010 00,USA,"87.504,19","0,00",NEIN,NEIN
KN_00005794,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,10,SO44015,8307 9000 00,POL,"442,75","33,21",NEIN,NEIN
KN_00005795,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,11,E922128,8708 9915 00,MEX,"8.975,14","1.346,26",NEIN,NEIN
KN_00005796,09.03.2026 13:01:38,DE-2025-367571,28.03.2026,12,94-727777,8501 1010 00,USA,"4.531,67","0,00",NEIN,NEIN
KN_00005797,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,1,DICHTUNGSSATZ,5678 4688 24,CHN,"507,16","38,03",NEIN,NEIN
KN_00005798,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,2,SO43070,0000 9347 32,MEX,"919,75","0,00",NEIN,NEIN
KN_00005799,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,3,SO71009,8708 3090 10,DEU,"450,92","0,00",NEIN,NEIN
KN_00005800,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,4,E732228,8481 8025 00,USA,"658,50","0,00",NEIN,NEIN
KN_00005801,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,5,SO68114,8401 9000 00,USA,"135,28","0,00",NEIN,NEIN
KN_00005802,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,6,TEST51256,1234 2220 53,CHN,"3.733,13","279,98",NEIN,NEIN
KN_00005803,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,7,SO46015,8482 5000 00,TWN,"431,87","21,58",NEIN,
KN_00005804,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,8,E803469,8536 5090 00,TWN,"2.251,86","112,59",JA,NEIN
KN_00005805,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,9,E203139,8483 1010 10,USA,"1.734,79","0,00",NEIN,NEIN
KN_00005806,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,10,53-210107,8544 3000 00,USA,"130,12","0,00",NEIN,NEIN
KN_00005807,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,11,XX825360,8708 4090 00,USA,"596,98","0,00",NEIN,NEIN
KN_00005808,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,12,E135141,8413 3020 00,TWN,"70.171,53","10.525,72",NEIN,NEIN
KN_00005809,09.03.2026 13:01:38,DE-2025-373820,30.03.2026,13,SO66011,8708 7090 00,TWN,"476,64","35,75",NEIN,NEIN
KN_00005810,09.03.2026 13:01:38,DE-2025-146799,29.01.2026,1,E371546,8715 3021 00,KOR,"3.899,30","584,89",,NEIN
KN_00005811,09.03.2026 13:01:38,DE-2025-146799,29.01.2026,2,TEST95553,9999 2816 61,CZE,"6.375,63","637,55",NEIN,NEIN
KN_00005812,09.03.2026 13:01:38,DE-2025-146799,29.01.2026,3,37-975981,8573 1018 00,MEX,"392.981,04","29.473,58",,
KN_00005813,09.03.2026 13:01:38,DE-2025-146799,29.01.2026,4,26-300638,8421 3100 00,MEX,"1.682,71","0,00",NEIN,NEIN
KN_00005814,09.03.2026 13:01:38,DE-2025-146799,29.01.2026,5,SO73020,0000 8384 79,MEX,"9.074,87","0,00",NEIN,NEIN
KN_00005815,09.03.2026 13:01:38,DE-2025-146799,29.01.2026,6,SO19302,8302 4100 00,CHN,"18.283,38","2.742,51",NEIN,NEIN
KN_00005816,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,1,80-138502,8356 1010 00,TWN,"678,89","50,92",NEIN,NEIN
KN_00005817,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,2,SO57351,8567 1010 00,MEX,"950,54","237,63",NEIN,NEIN
KN_00005818,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,3,LICHTMASCHINE,8501 1010 00,DEU,"9.677,61","0,00",NEIN,NEIN
KN_00005819,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,4,E271484,8409 9199 90,CHN,"39.431,18","3.943,11",JA,NEIN
KN_00005820,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,5,E250506,8482 1010 50,USA,"4.954,31","0,00",NEIN,NEIN
KN_00005821,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,6,93-229557,8302 4100 00,CHN,"3.300,63","0,00",NEIN,NEIN
KN_00005822,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,7,SO91124,8536 5010 00,CHN,"267,26","26,73",NEIN,NEIN
KN_00005823,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,8,44-562365,8483 9090 10,POL,"5.199,65","779,95",NEIN,NEIN
KN_00005824,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,9,UNBEKANNT-TEIL-845,8302 4100 00,IND,"23.003,24","0,00",NEIN,JA
KN_00005825,09.03.2026 13:01:38,DE-2025-882882,21.01.2026,10,ÖLKÜHLER,1234 3796 72,MEX,"314,54","23,58",NEIN,NEIN
